sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_charge_degree,c_charge_desc,is_recid,score_text
Male,24,Less than 25,African-American,0,0,0,0,0,F,Grand Theft in the 3rd Degree,0,High
Male,42,25 - 45,Caucasian,0,0,0,8,-1,F,Agg Fleeing and Eluding,0,Low
Male,25,25 - 45,Caucasian,0,0,0,0,,O,,-1,High
Female,23,Less than 25,African-American,0,0,0,0,-1,M,Battery,1,Low
Female,40,25 - 45,African-American,0,0,0,1,-73,F,Aggravated Assault W/dead Weap,0,Low
Male,19,Less than 25,African-American,3,0,0,2,-43,F,arrest case no charge,1,High
Female,33,25 - 45,African-American,0,0,0,0,,O,,-1,Low
Male,20,Less than 25,Caucasian,0,0,0,0,-1,M,Battery,0,Low
Male,27,25 - 45,Other,0,0,0,0,,O,,-1,Low
Male,57,Greater than 45,African-American,0,0,0,3,-1,F,arrest case no charge,0,Low
Male,51,Greater than 45,African-American,0,0,0,0,,O,,-1,Low
Male,31,25 - 45,Hispanic,0,0,0,0,,O,,-1,Low
Female,44,25 - 45,Caucasian,0,0,0,0,-1,F,Grand Theft in the 3rd Degree,1,Low
Male,20,Less than 25,African-American,0,0,0,0,-1,M,Assault,1,Low
Male,27,25 - 45,African-American,0,0,1,1,-95,F,arrest case no charge,0,High
Male,34,25 - 45,Caucasian,0,0,0,3,-1,M,Battery,0,Low
Male,53,Greater than 45,Caucasian,0,0,0,0,-1,M,Battery,0,Low
Female,34,25 - 45,Caucasian,0,0,0,7,0,M,Battery,0,High
Female,60,Greater than 45,Other,0,0,0,0,,O,,-1,Low
Male,57,Greater than 45,African-American,0,0,0,8,-131,F,Burglary Unoccupied Dwelling,0,Low
Male,27,25 - 45,African-American,0,0,0,5,-1,M,Driving License Suspended,0,Low
Male,29,25 - 45,African-American,0,0,0,0,0,F,Fraudulent Use of Credit Card,0,Low
Male,20,Less than 25,Caucasian,0,0,0,0,-1,M,Battery,1,High
Male,20,Less than 25,African-American,0,0,0,0,-3,F,Possession of Cannabis,0,High
Male,28,25 - 45,Caucasian,0,0,0,1,-1,F,Poss Pyrrolidinovalerophenone,1,Low
Male,29,25 - 45,African-American,0,0,0,9,0,F,arrest case no charge,1,High
Male,21,Less than 25,African-American,0,0,0,0,-1,F,Felony Battery,1,High
Male,45,Greater than 45,African-American,0,0,0,4,114,M,Driving License Suspended,1,Low
Female,24,Less than 25,African-American,0,0,0,2,-1,F,Grand Theft in the 3rd Degree,1,High
Male,60,Greater than 45,African-American,0,0,0,15,-38,F,Felony Battery (Dom Strang),1,Low
Male,47,Greater than 45,Hispanic,0,0,0,0,,O,,-1,Low
Male,43,25 - 45,African-American,1,0,0,8,34,F,arrest case no charge,1,Low
Male,44,25 - 45,Caucasian,0,0,0,0,,O,,-1,Low
Male,21,Less than 25,Other,0,0,0,0,-3,F,Possession of Cocaine,1,Low
Female,24,Less than 25,African-American,0,0,0,0,0,F,Resist Officer w/Violence,0,Low
Male,23,Less than 25,African-American,0,1,0,3,-1,F,Possession Of Clonazepam,1,Low
Male,27,25 - 45,Caucasian,0,0,0,0,0,F,Grand Theft in the 3rd Degree,0,Low
Male,24,Less than 25,Caucasian,0,0,0,0,-2,F,Pos Cannabis W/Intent Sel/Del,0,Low
Male,31,25 - 45,African-American,0,1,0,6,27,M,Battery,1,High
Female,21,Less than 25,Caucasian,1,0,0,1,-525,F,arrest case no charge,0,Low
Female,23,Less than 25,Hispanic,0,0,0,0,-1,M,Battery,0,Low
Male,22,Less than 25,African-American,0,0,0,0,-5,F,Dealing in Stolen Property,1,Low
Male,23,Less than 25,Other,0,0,0,0,,O,,-1,Low
Female,46,Greater than 45,African-American,0,0,0,4,-56,F,arrest case no charge,0,High
Male,53,Greater than 45,African-American,0,0,0,3,-241,M,arrest case no charge,0,High
Male,54,Greater than 45,Caucasian,0,0,0,0,0,F,Battery on Law Enforc Officer,0,Low
Male,52,Greater than 45,Hispanic,0,0,0,2,,F,arrest case no charge,0,Low
Female,26,25 - 45,Caucasian,0,0,0,2,-2,F,Possession Of Heroin,0,Low
Female,37,25 - 45,Caucasian,0,0,0,5,-36,F,Grand Theft in the 3rd Degree,1,Low
Female,35,25 - 45,African-American,0,0,0,7,-1,F,arrest case no charge,1,High
Male,20,Less than 25,African-American,0,0,0,0,0,F,"Poss 3,4 Methylendioxpyrovlerone",0,Low
Female,53,Greater than 45,African-American,0,0,0,0,-1,F,Dealing in Stolen Property,0,Low
Male,26,25 - 45,African-American,0,0,0,9,-1,M,Petit Theft,1,Low
Male,48,Greater than 45,African-American,0,0,0,7,-1,M,Susp Drivers Lic 1st Offense,1,Low
Male,19,Less than 25,African-American,0,0,0,0,-1,M,Battery,0,Low
Male,63,Greater than 45,African-American,0,0,0,22,272,M,Trespass Struct/Convey Occupy,1,High
Female,56,Greater than 45,African-American,0,0,0,2,-1,M,Driving Under The Influence,1,Low
Male,47,Greater than 45,Other,0,0,0,1,-1,F,Felony Battery (Dom Strang),0,Low
Male,25,25 - 45,African-American,0,0,0,6,0,F,"Poss 3,4 MDMA (Ecstasy)",1,High
Female,49,Greater than 45,Caucasian,0,0,0,0,0,F,Resist Officer w/Violence,0,Low
Male,34,25 - 45,Caucasian,0,0,0,0,-1,M,Susp Drivers Lic 1st Offense,1,Low
Male,21,Less than 25,African-American,0,0,0,0,-1,M,Battery,1,High
Male,23,Less than 25,Caucasian,0,0,0,0,-3,F,Trespassing/Construction Site,1,High
Male,57,Greater than 45,Caucasian,0,0,0,0,-2,F,arrest case no charge,0,Low
Male,29,25 - 45,Caucasian,0,1,0,8,-91,F,arrest case no charge,1,Low
Male,48,Greater than 45,African-American,0,0,0,10,-1,F,Burglary Conveyance Unoccup,0,High
Female,34,25 - 45,Other,0,0,0,0,212,F,Felony Battery (Dom Strang),1,Low
Male,25,25 - 45,Caucasian,0,0,0,5,-1,F,Possession of Oxycodone,1,High
Female,42,25 - 45,African-American,0,0,0,1,-1,F,Felony Driving While Lic Suspd,0,Low
Female,33,25 - 45,Caucasian,0,0,0,0,,O,,-1,Low
Male,51,Greater than 45,African-American,0,0,0,1,0,F,Possession of Cocaine,0,Low
Male,26,25 - 45,African-American,0,0,0,7,,F,Sell Cannabis,0,High
Male,31,25 - 45,Other,0,1,0,5,0,M,Battery,0,Low
Male,34,25 - 45,African-American,0,1,0,9,,F,arrest case no charge,0,High
Male,53,Greater than 45,African-American,0,0,0,13,-1,M,arrest case no charge,0,Low
Female,43,25 - 45,African-American,0,0,0,6,0,F,Grand Theft in the 3rd Degree,0,High
Female,25,25 - 45,Caucasian,0,0,0,0,0,M,Driving Under The Influence,0,High
Male,34,25 - 45,African-American,0,0,0,0,-3,F,Carrying Concealed Firearm,0,Low
Female,27,25 - 45,Caucasian,0,0,0,2,0,F,Grand Theft in the 3rd Degree,1,Low
Male,40,25 - 45,African-American,0,1,0,10,-52,F,Arson in the First Degree,0,High
Male,51,Greater than 45,African-American,0,0,0,0,-1,M,Operating W/O Valid License,0,Low
Male,26,25 - 45,Caucasian,0,0,0,1,-1,M,Operating W/O Valid License,0,Low
Male,47,Greater than 45,African-American,0,0,0,5,-1,F,Possession of Cocaine,0,High
Male,27,25 - 45,Caucasian,0,1,2,5,-1,M,Battery,0,High
Male,22,Less than 25,Caucasian,0,0,1,0,-1,F,Grand Theft in the 3rd Degree,0,Low
Female,36,25 - 45,Caucasian,0,0,0,0,0,F,Possession of Cocaine,0,Low
Male,57,Greater than 45,Caucasian,0,0,0,1,0,M,Battery,0,Low
Female,36,25 - 45,Hispanic,0,0,0,1,0,M,Battery,0,Low
Male,41,25 - 45,Caucasian,0,0,0,4,-3,F,Possession Of Heroin,1,Low
Male,37,25 - 45,African-American,0,0,0,2,,M,Compulsory Attendance Violation,0,Low
Male,53,Greater than 45,Hispanic,0,0,0,1,-1,F,Felony Driving While Lic Suspd,0,Low
Male,36,25 - 45,Caucasian,0,0,0,2,-40,F,arrest case no charge,0,Low
Male,21,Less than 25,African-American,0,0,0,2,-34,F,Grand Theft in the 3rd Degree,0,Low
Male,25,25 - 45,African-American,0,3,1,6,-1,M,Viol Prot Injunc Repeat Viol,0,High
Male,27,25 - 45,Hispanic,0,0,0,1,284,F,Possession of Hydrocodone,1,Low
Female,31,25 - 45,Hispanic,0,0,0,2,-1,F,Drivg While Lic Suspd/Revk/Can,1,Low
Male,24,Less than 25,Caucasian,0,0,0,0,,O,,-1,Low
Male,24,Less than 25,African-American,0,0,1,7,-97,M,Prowling/Loitering,1,High
Male,52,Greater than 45,Caucasian,0,0,0,0,-3,F,Possession Of Methamphetamine,0,Low
Male,33,25 - 45,Caucasian,0,0,0,0,-2,M,Battery,0,Low
Male,46,Greater than 45,Caucasian,0,0,0,5,,F,arrest case no charge,0,Low
Male,21,Less than 25,African-American,0,0,0,2,-1,F,Grand Theft in the 3rd Degree,0,Low
Female,44,25 - 45,Caucasian,0,0,0,3,0,F,Poss Pyrrolidinovalerophenone,1,Low
Male,46,Greater than 45,Caucasian,0,0,0,0,-1,F,Aggravated Assault W/dead Weap,1,Low
Female,28,25 - 45,African-American,0,0,0,1,-1,F,Grand Theft (Motor Vehicle),0,Low
Female,28,25 - 45,Caucasian,0,0,0,0,-1,F,Agg Battery Cause Bodily,0,Low
Female,55,Greater than 45,Caucasian,0,0,0,1,-1,F,Organized Fraud,0,Low
Male,28,25 - 45,African-American,1,0,0,5,-1,F,arrest case no charge,1,Low
Male,66,Greater than 45,African-American,0,0,0,5,-1,F,Possession of Cocaine,1,Low
Male,30,25 - 45,Hispanic,0,0,0,0,-2,F,Neglect Child / No Bodily Harm,0,Low
Male,20,Less than 25,Caucasian,0,0,0,0,0,M,Possess Cannabis/20 Grams Or Less,0,Low
Male,27,25 - 45,African-American,0,0,0,2,-1,F,Driving While License Revoked,0,Low
Female,24,Less than 25,Other,0,0,0,0,-1,F,Grand Theft in the 3rd Degree,0,Low
Male,25,25 - 45,African-American,0,0,0,3,-1,F,Aggravated Battery / Pregnant,1,Low
Male,53,Greater than 45,Caucasian,0,0,0,0,0,F,Possession of Cocaine,0,Low
Male,35,25 - 45,Hispanic,0,0,0,1,-1,F,Felony Driving While Lic Suspd,0,Low
Male,20,Less than 25,African-American,0,0,0,0,,O,,-1,High
Female,52,Greater than 45,Caucasian,0,0,0,0,-1,M,Battery,0,Low
Male,34,25 - 45,Hispanic,0,0,0,1,-23,F,Possess/Use Weapon 1 Deg Felon,0,Low
Male,42,25 - 45,Caucasian,0,0,0,5,-1,F,Felony Battery (Dom Strang),0,High
Male,30,25 - 45,Hispanic,0,0,0,8,-1,F,arrest case no charge,0,High
Male,31,25 - 45,Caucasian,0,0,0,8,-31,M,Battery,0,High
Male,47,Greater than 45,African-American,0,0,0,15,-1,F,arrest case no charge,0,High
Female,39,25 - 45,African-American,0,0,0,1,7,F,arrest case no charge,0,Low
Male,47,Greater than 45,Other,0,0,0,1,-1,F,arrest case no charge,0,Low
Male,28,25 - 45,Hispanic,0,0,0,1,-69,F,Aggravated Battery,0,Low
Female,41,25 - 45,African-American,0,0,0,7,0,F,Possession of Cannabis,1,Low
Male,26,25 - 45,African-American,0,0,0,0,-1,F,Crim Use of Personal ID Info,0,Low
Male,25,25 - 45,African-American,0,0,0,2,-27,M,Operating W/O Valid License,1,Low
Female,31,25 - 45,African-American,0,0,0,1,0,F,arrest case no charge,0,High
Male,24,Less than 25,African-American,0,0,0,0,,O,,-1,High
Male,35,25 - 45,African-American,0,0,0,5,,F,Carrying Concealed Firearm,0,Low
Female,50,Greater than 45,African-American,0,0,0,0,0,F,Grand Theft in the 3rd Degree,0,Low
Male,24,Less than 25,African-American,0,0,0,2,-1,F,arrest case no charge,0,Low
Male,55,Greater than 45,Hispanic,0,0,0,0,-1,M,Battery,0,Low
Male,22,Less than 25,African-American,0,0,0,2,0,F,Grand Theft Dwell Property,1,High
Female,29,25 - 45,Other,0,0,0,2,0,M,Battery,1,Low
Male,25,25 - 45,African-American,0,0,0,7,0,F,Burglary Conveyance Unoccup,1,High
Male,50,Greater than 45,Caucasian,0,0,0,9,,F,arrest case no charge,0,Low
Male,50,Greater than 45,Caucasian,0,0,0,18,171,M,Petit Theft $100- $300,1,High
Female,27,25 - 45,Caucasian,0,0,0,2,,M,Driving License Suspended,0,Low
Male,50,Greater than 45,Hispanic,0,0,0,5,-1,F,Felony Driving While Lic Suspd,1,Low
Female,20,Less than 25,Caucasian,0,0,0,0,-1,M,Battery,1,High
Male,56,Greater than 45,Caucasian,0,0,0,5,-1,M,arrest case no charge,1,High
Male,19,Less than 25,African-American,0,0,0,0,-1,F,arrest case no charge,0,High
Male,25,25 - 45,African-American,0,0,0,5,-1,F,Pos Cannabis W/Intent Sel/Del,1,High
Female,48,Greater than 45,African-American,0,0,0,1,-1,F,Possess Controlled Substance,0,Low
Male,21,Less than 25,African-American,0,0,0,1,-1,F,Burglary Unoccupied Dwelling,0,High
Male,31,25 - 45,Caucasian,0,0,0,2,0,M,Battery,1,Low
Male,35,25 - 45,Caucasian,0,0,0,0,-1,M,Expired DL More Than 6 Months,0,Low
Male,25,25 - 45,Hispanic,0,0,0,6,-1,M,Battery,1,High
Male,29,25 - 45,African-American,0,0,0,0,,O,,-1,High
Male,34,25 - 45,African-American,0,0,0,2,-1,F,Carrying Concealed Firearm,1,Low
Male,32,25 - 45,African-American,0,0,0,0,-1,F,Aggravated Battery / Pregnant,0,High
Male,33,25 - 45,Hispanic,0,0,0,1,-90,M,Susp Drivers Lic 1st Offense,0,Low
Female,31,25 - 45,African-American,0,0,0,1,0,F,Felony Battery (Dom Strang),1,Low
Female,49,Greater than 45,Hispanic,0,0,0,1,33,F,Possession Of Lorazepam,0,Low
Male,29,25 - 45,African-American,0,0,0,6,67,F,arrest case no charge,1,High
Male,25,25 - 45,African-American,0,0,0,2,-96,F,arrest case no charge,0,High
Male,26,25 - 45,African-American,0,0,0,13,31,M,Unlawful Use Of Police Badges,1,High
Male,71,Greater than 45,Native American,0,0,0,0,,O,,-1,High
Female,44,25 - 45,Hispanic,0,0,0,0,-1,M,Battery,0,Low
Male,51,Greater than 45,Asian,0,0,0,2,-1,M,Viol Prot Injunc Repeat Viol,0,Low
Male,58,Greater than 45,African-American,0,0,0,1,-1,F,Petit Theft Habitual Offender,0,Low
Male,31,25 - 45,African-American,0,0,0,11,0,M,Battery,1,High
Female,26,25 - 45,Caucasian,0,0,1,2,-1,M,Battery,0,Low
Male,28,25 - 45,African-American,0,0,0,3,-1,M,Petit Theft,1,Low
Female,47,Greater than 45,Hispanic,0,0,0,1,-61,F,Burglary Conveyance Unoccup,0,Low
Male,40,25 - 45,Other,0,0,0,7,-1,F,Felony Battery (Dom Strang),0,Low
Male,55,Greater than 45,Caucasian,0,0,0,0,,O,,-1,Low
Male,19,Less than 25,Hispanic,0,0,0,1,-18,F,Burglary Conveyance Unoccup,0,Low
Male,20,Less than 25,African-American,0,0,0,1,-1,F,arrest case no charge,0,Low
Male,25,25 - 45,Caucasian,0,0,0,0,-1,F,arrest case no charge,0,High
Female,27,25 - 45,African-American,0,1,0,10,-1,F,arrest case no charge,1,High
Male,24,Less than 25,African-American,0,0,2,0,-1,F,Deliver Cocaine,1,High
Male,49,Greater than 45,Caucasian,0,0,0,0,-1,F,Felony Driving While Lic Suspd,0,Low
Male,28,25 - 45,African-American,0,0,0,1,-1,M,Battery,0,High
Female,40,25 - 45,Caucasian,0,0,0,0,0,F,Possession of Cocaine,0,Low
Male,25,25 - 45,African-American,0,0,0,3,-1,F,Pos Cannabis W/Intent Sel/Del,0,High
Male,22,Less than 25,African-American,0,0,0,4,-12,M,Driving License Suspended,0,High
Female,25,25 - 45,African-American,0,0,0,0,,O,,-1,Low
Male,28,25 - 45,African-American,0,0,0,5,-1,F,arrest case no charge,1,Low
Female,51,Greater than 45,Caucasian,0,0,0,1,-98,F,Possession of Hydrocodone,0,Low
Male,24,Less than 25,African-American,0,0,0,2,-1,F,Possession of Hydromorphone,1,High
Male,49,Greater than 45,Caucasian,0,0,0,1,-26,M,Battery,0,Low
Male,33,25 - 45,Caucasian,0,0,0,0,-1,M,Possess Cannabis/20 Grams Or Less,1,High
Male,47,Greater than 45,African-American,0,0,0,0,,O,,-1,Low
Male,34,25 - 45,African-American,0,0,0,6,74,F,Deliver Cocaine,1,Low
Female,25,25 - 45,African-American,0,0,0,3,0,F,Fail To Redeliv Hire/Leas Prop,0,High
Male,30,25 - 45,African-American,0,0,1,8,-42,M,Battery,1,High
Male,44,25 - 45,Caucasian,0,0,0,0,-1,F,Burglary Conveyance Unoccup,1,High
Male,52,Greater than 45,African-American,0,0,1,7,-1,O,Ride Tri-Rail Without Paying,0,High
Male,41,25 - 45,African-American,0,0,3,12,0,F,Possession Of Alprazolam,1,High
Male,41,25 - 45,African-American,0,0,0,16,-1,F,Possession Burglary Tools,0,High
Male,46,Greater than 45,Caucasian,0,0,0,0,-1,F,Manufacture Cannabis,0,Low
Male,57,Greater than 45,African-American,0,0,0,2,-1,M,arrest case no charge,0,Low
Female,44,25 - 45,Caucasian,0,0,0,1,-31,M,Battery,0,Low
Male,32,25 - 45,African-American,0,0,0,0,0,F,Possession of Cannabis,0,High
Female,27,25 - 45,Caucasian,0,0,0,0,-1,M,Battery,0,Low
Male,36,25 - 45,African-American,0,0,0,1,-1,M,Battery,0,High
Male,30,25 - 45,African-American,0,0,0,1,-1,M,Battery,0,High
Male,28,25 - 45,African-American,0,0,0,0,-1,M,Manage Busn W/O City Occup Lic,0,Low
Female,44,25 - 45,Caucasian,0,0,0,3,-1,F,Possession of Cocaine,0,High
Male,48,Greater than 45,African-American,0,0,0,0,-1,F,Grand Theft (Motor Vehicle),0,High
Male,31,25 - 45,Caucasian,0,0,0,3,-1,M,Battery,1,Low
Male,29,25 - 45,African-American,1,0,0,8,-1,F,Possession of Cocaine,1,High
Female,26,25 - 45,Caucasian,0,0,0,0,-1,F,Grand Theft in the 3rd Degree,0,Low
Male,37,25 - 45,Other,0,0,0,1,0,F,Tamper With Victim,0,Low
Female,27,25 - 45,African-American,0,0,0,1,0,M,Susp Drivers Lic 1st Offense,0,Low
Male,21,Less than 25,African-American,0,0,0,1,-1,M,Burglary Unoccupied Dwelling,0,Low
Male,23,Less than 25,African-American,1,0,0,5,24,F,Possession Burglary Tools,1,High
Male,27,25 - 45,Other,0,0,0,0,-1,M,Battery,0,Low
Male,25,25 - 45,Caucasian,0,0,0,4,-30,F,Possession Of Alprazolam,0,High
Female,49,Greater than 45,African-American,0,0,0,25,-1,F,Felony Petit Theft,1,High
Male,35,25 - 45,Other,0,0,0,2,-1,F,Grand Theft in the 3rd Degree,0,Low
Male,57,Greater than 45,Caucasian,0,0,0,0,-1,F,Aggravated Assault W/Dead Weap,0,Low
Female,45,Greater than 45,Caucasian,0,0,0,1,0,M,Battery,0,Low
Male,35,25 - 45,Hispanic,0,0,0,0,-1,F,Tamper With Witness/Victim/CI,1,Low
Female,25,25 - 45,African-American,0,0,0,1,-1,M,Battery,1,High
Female,26,25 - 45,African-American,0,0,0,0,-1,F,Grand Theft in the 3rd Degree,0,Low
Female,52,Greater than 45,Caucasian,0,0,0,0,-1,M,Battery,0,Low
Male,32,25 - 45,Hispanic,1,0,0,2,15,M,arrest case no charge,1,High
Male,21,Less than 25,Caucasian,0,0,0,0,,O,,-1,Low
Male,35,25 - 45,African-American,0,0,0,9,-1,F,Tampering With Physical Evidence,0,High
Male,33,25 - 45,Caucasian,0,0,0,4,,M,Driving Under The Influence,0,Low
Male,38,25 - 45,Caucasian,0,0,0,8,,F,arrest case no charge,0,Low
Male,32,25 - 45,African-American,0,0,0,0,-1,M,Operating W/O Valid License,0,High
Female,23,Less than 25,African-American,0,0,0,0,-1,M,Disorderly Conduct,0,Low
Male,67,Greater than 45,African-American,0,0,0,3,,F,Aggrav Battery w/Deadly Weapon,0,Low
Female,25,25 - 45,Caucasian,0,0,0,0,-1,M,Battery,0,Low
Male,23,Less than 25,African-American,1,1,2,4,-1,F,Burglary Unoccupied Dwelling,0,High
Male,25,25 - 45,African-American,0,0,0,2,-1,M,Battery,0,High
Female,26,25 - 45,African-American,0,0,0,0,-1,M,Opert With Susp DL 2nd Offens,0,High
Male,31,25 - 45,African-American,0,0,0,9,0,F,Possession of Cocaine,1,High
Male,22,Less than 25,African-American,0,0,0,0,-1,M,Battery,1,Low
Female,20,Less than 25,Caucasian,0,0,0,0,-1,F,Poss Pyrrolidinovalerophenone,1,High
Male,24,Less than 25,African-American,0,0,0,1,-1,F,Pos Cannabis W/Intent Sel/Del,0,Low
Male,26,25 - 45,African-American,0,0,1,5,-472,M,Petit Theft,0,High
Male,53,Greater than 45,Hispanic,0,0,0,3,,M,Alcoholic Beverage Violation-FL,0,High
Male,37,25 - 45,African-American,0,0,0,0,-1,M,Susp Drivers Lic 1st Offense,0,High
Male,29,25 - 45,African-American,0,0,0,0,-1,F,Possession Of Methamphetamine,0,Low
Male,34,25 - 45,Other,0,0,0,0,-2,F,Felony Battery (Dom Strang),0,Low
Male,29,25 - 45,African-American,0,0,1,9,-1,F,Deliver Cocaine 1000FT School,1,High
Female,26,25 - 45,Native American,0,0,0,1,,F,arrest case no charge,0,High
Male,49,Greater than 45,Caucasian,0,0,0,3,-1,F,Agg Battery Grt/Bod/Harm,0,Low
Male,31,25 - 45,African-American,0,0,0,2,-1,F,arrest case no charge,0,Low
Male,59,Greater than 45,Caucasian,0,0,0,0,-1,M,Battery,0,Low
Male,51,Greater than 45,African-American,0,0,0,0,-1,F,Felony Battery (Dom Strang),0,Low
Male,39,25 - 45,African-American,0,0,0,2,-1,M,Resist/Obstruct W/O Violence,1,Low
Male,23,Less than 25,African-American,0,0,1,1,-1,F,Possession Burglary Tools,0,Low
Male,27,25 - 45,African-American,0,0,0,3,-1,F,arrest case no charge,1,Low
Male,22,Less than 25,African-American,0,0,0,1,-1,F,Uttering a Forged Instrument,0,High
Female,22,Less than 25,Caucasian,0,0,0,0,-1,M,Battery,0,High
Male,21,Less than 25,Caucasian,0,0,0,0,-1,F,Burglary Conveyance Unoccup,1,High
Male,34,25 - 45,Caucasian,0,0,0,10,0,F,Fleeing Or Attmp Eluding A Leo,0,High
Male,36,25 - 45,African-American,0,0,0,0,-1,F,Aggravated Battery,0,Low
Female,21,Less than 25,Other,0,0,0,2,-22,F,Aggravated Assault W/Dead Weap,0,Low
Male,30,25 - 45,African-American,0,0,1,10,-8,F,arrest case no charge,1,High
Male,31,25 - 45,Caucasian,0,0,0,3,0,M,Driving Under The Influence,0,High
Female,29,25 - 45,Hispanic,0,0,0,0,-3,M,Disorderly Conduct,0,Low
Male,47,Greater than 45,Other,0,0,0,5,-1,M,Possess Cannabis/20 Grams Or Less,1,Low
Male,55,Greater than 45,Hispanic,0,0,0,2,-28,M,Viol Injunct Domestic Violence,0,Low
Female,19,Less than 25,African-American,0,1,0,1,-1,F,Battery on a Person Over 65,0,High
Male,20,Less than 25,African-American,0,0,0,1,-1,F,arrest case no charge,0,High
Male,71,Greater than 45,Hispanic,0,0,0,1,-1,M,DUI Property Damage/Injury,0,Low
Male,75,Greater than 45,Caucasian,0,0,0,2,-12,F,arrest case no charge,0,Low
Male,25,25 - 45,African-American,0,0,0,7,258,F,Grand Theft in the 3rd Degree,1,High
Male,26,25 - 45,Caucasian,0,0,0,0,-1,F,Aggravated Assault W/Dead Weap,0,Low
Male,24,Less than 25,African-American,0,0,0,0,-1,M,Battery,0,Low
Male,43,25 - 45,Other,0,0,0,1,-3,F,Possession of Cocaine,0,Low
Male,27,25 - 45,African-American,1,2,0,11,-1,F,Deliver Cocaine,0,High
Female,20,Less than 25,Caucasian,0,0,0,2,28,F,Possession Of Alprazolam,0,High
Male,28,25 - 45,Caucasian,0,0,0,4,-1,F,arrest case no charge,0,Low
Female,33,25 - 45,Other,0,0,0,0,-1,F,Grand Theft in the 3rd Degree,0,Low
Male,54,Greater than 45,Caucasian,0,0,0,3,-1,F,Grand Theft in the 3rd Degree,1,Low
Male,57,Greater than 45,Caucasian,0,0,0,0,-1,M,Battery,0,Low
Male,54,Greater than 45,Caucasian,0,0,0,11,-127,F,Possession of Cocaine,1,High
Male,30,25 - 45,African-American,0,0,0,2,-1,F,Burglary Unoccupied Dwelling,0,Low
Male,27,25 - 45,Other,0,0,0,0,-1,M,Battery,0,Low
Female,23,Less than 25,African-American,0,0,0,0,-1,M,Battery,0,Low
Male,39,25 - 45,African-American,0,0,0,1,,M,arrest case no charge,0,High
Male,40,25 - 45,Caucasian,0,0,0,9,0,F,Felony Battery w/Prior Convict,0,Low
Male,21,Less than 25,Caucasian,0,0,0,0,-1,F,Child Abuse,0,Low
Female,31,25 - 45,African-American,0,0,0,4,0,F,Aggrav Battery w/Deadly Weapon,0,High
Male,22,Less than 25,African-American,0,0,0,0,,O,,-1,High
Male,29,25 - 45,Caucasian,0,0,0,0,-1,F,Possession of Cocaine,0,Low
Female,29,25 - 45,Hispanic,0,0,0,0,-2,M,Battery,1,Low
Male,33,25 - 45,Hispanic,0,0,0,2,-5,M,Driving License Suspended,0,Low
Male,22,Less than 25,African-American,0,0,0,0,-1,M,Battery,0,Low
Male,28,25 - 45,African-American,0,0,0,2,-75,F,arrest case no charge,1,Low
Male,35,25 - 45,African-American,0,0,0,0,-1,M,Battery,1,High
Male,28,25 - 45,African-American,0,0,0,13,-1,F,Burglary Unoccupied Dwelling,0,High
Male,29,25 - 45,African-American,0,0,0,2,-1,F,Resist Officer w/Violence,1,Low
Male,30,25 - 45,African-American,0,1,0,14,-1,F,Driving While License Revoked,1,High
